Time,Number,GMDn,GSDn,mode_n,ultra_n,accum_n,coarse_n,Surface,GMDs,GSDs,mode_s,ultra_s,accum_s,coarse_s,Volume,GMDv,GSDv,mode_v,ultra_v,accum_v,coarse_v
2020-12-06 19:00:00,40445.90942017272,24.10045594129061,1.7787195888190255,[ 11.8         24.69681475 205.62676   ],0.97,0.03,0.0,252605441.66540897,124.0565291281414,3.369205093088774,[11.8        36.30725647 92.13584309],0.44,0.5,0.06,11145738434.637568,543.3441673276812,3.0642178976592676,[12.18507055 24.69681475 48.47388181],0.08,0.54,0.38
2020-12-06 21:00:00,33052.80850118668,23.524303525380834,1.7838728124981693,[11.8        23.91635017],0.97,0.03,0.0,190617082.1788409,113.42589477747887,3.2695411312961102,[11.8        25.50274832 53.37598736],0.48,0.47,0.05,7557002644.558497,490.59873873996224,3.1331834097393756,[ 11.8       292.7427044 556.4253342],0.09,0.56,0.34
2020-12-06 23:00:00,49990.569945562755,21.33134273514769,1.6960207112908934,[12.18507055 23.91635017],0.98,0.02,0.0,211855805.726229,92.46994369952228,3.1974553200085833,[12.18507055 26.33498199 58.77383697],0.53,0.44,0.03,6657008580.57348,382.0321864339596,3.1567156284556925,[ 17.34740413  60.69180932 366.5290201 ],0.12,0.63,0.24
2020-12-07 00:00:00,62104.40874667882,23.350651562738406,1.7128486932991362,[ 11.8         26.33498199 265.8569135 ],0.98,0.02,0.0,284127391.4432269,86.01573113128416,3.0457826302916997,[ 12.99331985  36.30725647 123.0107258 ],0.58,0.4,0.02,8071550202.799002,342.1072143367234,3.153011025773755,[ 13.41733213  53.37598736 292.7427044 ],0.15,0.65,0.2
2020-12-07 01:00:00,26782.09463241116,24.53947204985368,1.8639786301478833,[ 13.85518123 241.4403412 ],0.97,0.03,0.0,185120483.74237633,121.49658866750244,3.04997883930997,[ 14.30731871  73.58788638 139.8708273 ],0.44,0.52,0.04,7157194046.440041,440.52035170246984,2.997171070378078,[ 14.30731871 292.7427044  593.3336464 ],0.1,0.62,0.28
2020-12-07 02:00:00,48993.93080066936,26.528377307316976,1.7040411937233668,[21.71984798],0.98,0.02,0.0,282284460.35247666,94.52294749718818,2.9762309400779974,[ 11.8         39.97896578 127.0249468 ],0.55,0.43,0.02,8460899023.964592,344.434332538506,3.0435794181331075,[  51.68920838  302.2958056  1024.192684  ],0.14,0.67,0.2
2020-12-07 03:00:00,10172.604791653486,25.876510152985688,2.091783068259431,[11.8        32.97276071 64.71756464],0.94,0.06,0.0,122920326.43261144,184.72487839439736,2.9007891870757976,[11.8        34.04876402 69.0103528 ],0.27,0.67,0.06,6536424482.976036,538.4054919008807,2.6948060517334618,[ 11.8        69.0103528 302.2958056],0.05,0.63,0.32
2020-12-07 04:00:00,12212.217326745773,25.43357696393185,2.0084203288641027,[ 15.7542007 144.4352457],0.94,0.06,0.0,134362727.61590165,173.31527581245533,2.822243995520514,[ 15.7542007   75.98928704 226.4215477 ],0.27,0.68,0.05,6463998171.01076,472.7919340186208,2.668670551674192,[  15.7542007  302.2958056 2437.388563 ],0.05,0.68,0.27
2020-12-07 05:00:00,8913.814677199265,28.815958854437906,2.1774604324809763,[12.99331985 27.19437402 81.0297411 ],0.92,0.08,0.0,164704615.0297315,224.7003000791958,2.5070266439569404,[13.41733213 38.71555723 81.0297411 ],0.18,0.78,0.04,8921672225.780085,459.2715473369243,2.2993444195438335,[ 13.41733213  92.13584309 332.866618  ],0.03,0.76,0.21
2020-12-07 06:00:00,19942.867326224772,22.113150992981815,1.956857585907264,[11.8        22.4286339  73.58788638],0.96,0.04,0.0,226327061.66963524,218.6918604816085,2.755352909989805,[16.26830907 38.71555723 73.58788638],0.19,0.76,0.04,12435602816.918215,470.6679182434377,2.286442955354533,[ 17.34740413  38.71555723 108.1829495 ],0.03,0.76,0.22
2020-12-07 14:00:00,22823.601840155592,23.729831103269184,1.952209774798052,[ 16.79919438  51.68920838 226.4215477 ],0.94,0.06,0.0,260524196.0094011,195.35237883452442,2.727678655325758,[ 16.79919438  51.68920838 265.8569135 ],0.18,0.76,0.05,13340951260.690063,476.3518385060701,2.575825213870979,[ 17.34740413  51.68920838 274.5326481 ],0.02,0.69,0.28
2020-12-07 15:00:00,24338.33301377267,23.031894449852324,1.8988437581609334,[ 17.34740413 115.3588451  219.2662121 ],0.95,0.05,0.0,243419917.62006074,185.7049035822982,2.819136729706014,[11.8        23.91635017 55.11781116],0.21,0.74,0.05,12180035652.603699,475.35553143212434,2.616685334330016,[11.8        30.92169053 78.46905285],0.03,0.68,0.29
2020-12-07 18:00:00,52079.00693263865,22.437310294364245,1.753132374324596,[12.18507055 32.97276071 95.14252104],0.98,0.02,0.0,311634393.4948902,130.89378184715383,3.243251693676284,[12.99331985 32.97276071 69.0103528 ],0.38,0.58,0.04,12857176491.48646,441.6174789041396,2.795883841207189,[12.99331985 34.04876402 98.2473162 ],0.06,0.67,0.27
2020-12-07 19:00:00,46769.92737955154,19.996291877856557,1.7178161246048729,[14.30731871 29.94450846 66.82949924],0.98,0.02,0.0,248393087.04912108,137.41976655288587,3.30497284133381,[ 14.77421084  37.4920747  115.3588451 ],0.34,0.61,0.04,10682368313.417936,451.45318227924287,2.745120743088919,[ 25.50274832  55.11781116 115.3588451 ],0.05,0.67,0.27
2020-12-07 21:00:00,42180.01602975961,21.690308618577824,1.703710202441477,[ 11.8        22.4286339 186.741787 ],0.98,0.02,0.0,231688031.7144868,135.02522098162078,3.5165985310060366,[17.34740413 41.28360327 89.22418168],0.38,0.56,0.06,10773837829.098614,528.2279545827145,2.842044108876845,[12.18507055 41.28360327 89.22418168],0.05,0.61,0.34
2020-12-07 22:00:00,41093.59344036697,22.116128315007757,1.7081981379808613,[ 12.58270714  23.91635017 164.2318358 ],0.98,0.02,0.0,237863156.76932862,137.57392546903398,3.4531568083159168,[18.49807677 38.71555723 73.58788638],0.37,0.57,0.06,11036184424.616613,520.3175932908138,2.8363066330903197,[ 19.72507481  45.45856458 101.4534304 ],0.05,0.62,0.33
2020-12-07 23:00:00,47267.18216811622,21.47904601818658,1.7125312224976486,[11.8        27.19437402 95.14252104],0.98,0.02,0.0,240850009.20311832,118.32982379161405,3.3056537654229903,[ 13.41733213  28.08181068 101.4534304 ],0.42,0.55,0.04,9288213004.025959,426.9153782072397,2.867583610601496,[ 11.8         51.68920838 292.7427044 ],0.07,0.67,0.26
2020-12-08 00:00:00,55422.61412602345,23.649139053059507,1.6968061091510733,[ 11.8         23.91635017 180.8404044 ],0.98,0.02,0.0,299533273.05103457,110.67297399425856,3.253550746813714,[ 12.18507055  34.04876402 104.7641701 ],0.46,0.51,0.03,10827317227.259346,402.5379942944137,2.8611294132439955,[ 12.18507055  50.05573471 302.2958056 ],0.09,0.69,0.22
2020-12-08 01:00:00,46187.222125971646,23.823773752947325,1.7073159973727143,[ 18.49807677 249.3192874  574.5832163 ],0.98,0.02,0.0,287629445.00356364,129.36783344068488,3.2190027515563404,[ 35.15988065 292.7427044  574.5832163 ],0.39,0.58,0.03,11455114321.67441,410.118130096062,2.6675761615573625,[  50.05573471  322.3474232  2437.388563  ],0.07,0.72,0.22
2020-12-08 02:00:00,39538.70881027706,25.030681903107926,1.7057677542442826,[ 22.4286339 226.4215477],0.98,0.02,0.0,258513923.854097,124.33209226969625,3.0895159931061515,[ 35.15988065 265.8569135  574.5832163 ],0.4,0.58,0.02,9514551358.02075,367.9408730652086,2.6161931492469725,[ 50.05573471 292.7427044  574.5832163 ],0.07,0.75,0.18
2020-12-08 03:00:00,41367.805280816865,22.762804211675142,1.698189365364432,[ 11.8       199.1285777],0.98,0.02,0.0,227474929.24878502,115.19079090350124,3.059230810003123,[ 11.8         32.97276071 101.4534304 ],0.4,0.58,0.02,7550878110.662985,319.86574348770733,2.5114893514585708,[ 11.8         50.05573471 274.5326481 ],0.08,0.79,0.13
2020-12-08 04:00:00,17684.093770843832,24.368405426497034,1.7981256420484404,[15.2563391  36.30725647 92.13584309],0.96,0.04,0.0,148523947.3995359,159.24311044723717,2.9628933758139224,[ 15.2563391   36.30725647 127.0249468 ],0.28,0.69,0.03,6559966537.516986,417.55952925737313,2.524395582898292,[15.2563391  37.4920747  92.13584309],0.04,0.75,0.21
2020-12-08 08:00:00,68758.59389524329,22.654922635659858,1.6997472228764576,[13.41733213 34.04876402 75.98928704],0.98,0.02,0.0,348553337.8799275,109.1403515346034,3.272693083484537,[21.033461   39.97896578 75.98928704],0.46,0.51,0.03,12437783641.195507,396.49692487394526,2.8558595627397247,[14.77421084 41.28360327 83.67399254],0.09,0.69,0.22
2020-12-08 09:00:00,44405.98225567193,23.58411512895096,1.7287242744560434,[ 14.77421084  30.92169053 135.450653  ],0.97,0.03,0.0,292332352.605971,137.17909012883376,3.1917609268611233,[ 31.93076107  95.14252104 265.8569135 ],0.36,0.61,0.04,12245423370.773375,431.72770707386496,2.6967304445368008,[ 23.16054969  58.77383697 302.2958056 ],0.06,0.71,0.24
2020-12-08 11:00:00,58549.62394824418,23.820440296275272,1.7038219698167687,[  15.7542007  192.8357499 1024.192684 ],0.98,0.02,0.0,348733224.64893895,120.11599101768542,3.1560601887249233,[ 28.99820714 101.4534304  274.5326481 ],0.41,0.56,0.03,13011171064.204807,399.5196495871815,2.8356010589252185,[  55.11781116  283.4914987  2437.388563  ],0.08,0.69,0.24
2020-12-08 12:00:00,63346.27700806304,21.013460704047006,1.682874624468749,[ 12.58270714  23.91635017 115.3588451 ],0.98,0.02,0.0,321882979.2855369,126.01959559170936,3.386444459581814,[12.58270714 24.69681475 69.0103528 ],0.39,0.57,0.04,13359630713.430534,458.9981549402271,2.8497231083475163,[13.85518123 36.30725647 71.26237437],0.06,0.66,0.28
2020-12-08 13:00:00,54163.03936785068,23.738576374831247,1.697129157448549,[11.8        23.16054969 81.0297411 ],0.97,0.03,0.0,315676754.6241429,119.83410643319714,3.263031721452897,[ 23.91635017  50.05573471 226.4215477 ],0.41,0.55,0.04,12550571674.740082,459.2522199454736,3.005909444648564,[ 31.93076107  62.67237105 135.450653  ],0.07,0.62,0.31
2020-12-08 16:00:00,58446.35817253376,21.235160413981674,1.6904957573990311,[ 13.85518123  26.33498199 131.1701642 ],0.98,0.02,0.0,282133750.7436526,109.44600803574468,3.1705817729750883,[17.91350366 37.4920747  81.0297411 ],0.41,0.55,0.03,9843935161.835796,392.3109096269447,3.013635925503427,[17.91350366 37.4920747  73.58788638],0.08,0.66,0.26
2020-12-08 21:00:00,60389.18849225566,22.14274816666899,1.656094394440526,[ 16.79919438 119.1233615 ],0.98,0.02,0.0,286546325.8560102,104.78575070203772,3.1767982136322135,[ 28.08181068  56.91647606 265.8569135 ],0.45,0.54,0.02,9163091178.785246,325.1397381393333,2.614478771999262,[ 16.79919438  38.71555723 312.1606541 ],0.09,0.78,0.13
2020-12-08 22:00:00,60798.76822145014,23.124745939968964,1.653053570788784,[ 16.26830907  98.2473162  265.8569135 ],0.98,0.02,0.0,285095192.3545419,94.03525414613591,3.05137416339683,[ 22.4286339   45.45856458 159.0418089 ],0.5,0.49,0.01,8075626821.600128,290.4200720584159,2.6579274544250575,[23.16054969 45.45856458 89.22418168],0.12,0.77,0.11
2020-12-08 23:00:00,32321.582877427678,22.227082614136386,1.7365120522873374,[11.8        31.93076107 78.46905285],0.98,0.02,0.0,152416132.61485037,93.42027706224634,2.9702774533231833,[11.8        31.93076107 83.67399254],0.5,0.48,0.02,4362140380.229866,316.6460017899082,3.0116081393337546,[11.8        41.28360327 86.4045341 ],0.12,0.69,0.18
2020-12-09 00:00:00,13303.241832447111,23.455747343002546,1.9113107241717038,[11.8        23.16054969 98.2473162 ],0.95,0.05,0.0,112150242.11892202,149.22861303840565,2.8091796858312126,[ 11.8         25.50274832 101.4534304 ],0.28,0.68,0.04,4615654221.521709,406.0455926061819,2.7399700810639134,[ 11.8         25.50274832 101.4534304 ],0.05,0.71,0.24
2020-12-09 01:00:00,28754.741749572666,24.81370460867507,1.7516331081170298,[11.8        25.50274832 75.98928704],0.97,0.03,0.0,186686590.75517327,119.04005526096768,3.022740206635181,[ 11.8         39.97896578 108.1829495 ],0.41,0.56,0.03,6655998578.435918,373.1012806155604,2.804703836411117,[11.8        45.45856458 98.2473162 ],0.08,0.7,0.21
2020-12-09 02:00:00,30133.84913340123,24.146080074646132,1.6828750446760314,[  13.41733213  186.741787   1024.192684  ],0.98,0.02,0.0,155486972.80389822,97.58314408579432,3.0469395488564026,[ 13.41733213  38.71555723 249.3192874 ],0.49,0.49,0.02,4703259927.793106,330.10366199069404,2.9054752322938104,[ 44.02199067 265.8569135  538.8412743 ],0.11,0.7,0.19
2020-12-09 03:00:00,28827.98745783887,24.123942861724824,1.6356760048769456,[  19.72507481  473.8890695  1024.192684  ],0.99,0.01,0.0,124074874.6689007,79.14359758584918,3.047418107928677,[ 19.72507481  39.97896578 241.4403412 ],0.6,0.38,0.02,3335991630.984762,341.3144815100792,3.345907407576701,[ 19.72507481  46.94201835 265.8569135 ],0.15,0.62,0.23
2020-12-09 06:00:00,73924.94216718726,23.467899425148442,1.6523305791626937,[ 11.8         24.69681475 180.8404044 ],0.99,0.01,0.0,311453335.78089035,78.35864502722501,2.9514147618172077,[12.58270714 35.15988065 66.82949924],0.6,0.38,0.01,7705464987.648031,284.5324901971026,3.066580473741407,[12.99331985 39.97896578 98.2473162 ],0.17,0.68,0.15
2020-12-09 10:00:00,59362.5884615403,25.260998709943625,1.8018191701934598,[11.8        24.69681475],0.97,0.03,0.0,375280146.5266719,103.24462483987071,2.7908953383615,[21.033461   42.63081512 98.2473162 ],0.48,0.5,0.02,11081073833.481342,306.027851632849,2.8542943056064662,[ 11.8         55.11781116 144.4352457 ],0.13,0.71,0.15
2020-12-09 11:00:00,42184.762397595536,23.420766354720357,1.962242791695686,[ 11.8         28.99820714 144.4352457 ],0.96,0.04,0.0,360198396.80022097,144.88044357099403,2.685520938771043,[ 11.8         39.97896578 159.0418089 ],0.32,0.66,0.02,13322719406.903849,326.83061830455574,2.3754831419292035,[ 14.30731871  41.28360327 312.1606541 ],0.07,0.8,0.12
2020-12-09 12:00:00,34268.90372330762,24.722642773002775,2.094854666698834,[11.8        22.4286339  53.37598736],0.94,0.06,0.0,396055053.2921363,168.2450754705747,2.479949293477105,[13.85518123 32.97276071 62.67237105],0.25,0.74,0.01,15527966083.819723,312.17082938815116,2.049695478307723,[ 15.7542007  37.4920747 332.866618 ],0.06,0.87,0.07
2020-12-09 13:00:00,31502.315334793017,25.327665791352356,2.07734736624075,[11.8        24.69681475 78.46905285],0.94,0.06,0.0,386335776.9696624,182.15287278260485,2.6225248567874977,[11.8        36.30725647 81.0297411 ],0.24,0.73,0.03,17679116032.91127,403.6187867280276,2.410518598950701,[11.8        25.50274832 83.67399254],0.05,0.77,0.19
2020-12-09 14:00:00,34311.47431860859,23.491054302813534,1.9926329841834733,[11.8        23.91635017 55.11781116],0.95,0.05,0.0,351683315.00139785,181.76228671874526,2.84716535305455,[11.8        23.91635017 45.45856458],0.26,0.7,0.04,17236282306.866077,456.80261370353367,2.50867518601285,[ 21.033461  119.1233615 322.3474232],0.04,0.72,0.24
2020-12-09 15:00:00,39377.55979729222,23.33947014111848,1.935943550939725,[ 11.8         35.15988065 144.4352457 ],0.96,0.04,0.0,369241141.87684107,187.35911011371704,3.2673138742859793,[19.10172631 36.30725647 78.46905285],0.29,0.62,0.09,22176038008.782402,651.4732755729354,2.7570413020134854,[ 41.28360327  81.0297411  312.1606541 ],0.04,0.53,0.43
2020-12-09 17:00:00,132591.58869726362,21.346351723990168,1.857425072702336,[ 11.8         28.99820714 108.1829495 ],0.97,0.03,0.0,805815103.2504826,129.94449075554294,3.1889371480379394,[11.8        27.19437402 66.82949924],0.41,0.54,0.05,33936750278.928658,477.92125294918526,2.9594879183758662,[ 19.72507481  69.0103528  131.1701642 ],0.08,0.61,0.31
2020-12-09 18:00:00,79311.36684413871,23.602656720832076,1.889242758164066,[ 11.8         51.68920838 101.4534304 ],0.96,0.04,0.0,634654176.512545,155.41442990447237,3.188098491026479,[15.7542007  31.93076107 75.98928704],0.35,0.59,0.06,31159662733.564495,532.4904430957517,2.8062423993080294,[15.7542007  39.97896578 78.46905285],0.06,0.61,0.33
2020-12-09 19:00:00,74723.63157312489,22.899104088585624,1.858199124477904,[ 11.8       241.4403412],0.97,0.03,0.0,582902782.6413746,161.9771114074692,3.1557719805413074,[11.8        36.30725647 73.58788638],0.33,0.63,0.04,27816213305.863827,466.59648342219043,2.519736858385623,[ 16.26830907  37.4920747  115.3588451 ],0.05,0.72,0.22
2020-12-09 20:00:00,75772.889274026,24.932771603140463,1.8918796128115352,[ 11.8         31.93076107 354.9460316 ],0.97,0.03,0.0,663018497.3662131,157.39652198529348,2.9813956072642482,[ 11.8         34.04876402 135.450653  ],0.34,0.64,0.02,28569285512.02989,386.88684632873014,2.2585166237667393,[12.58270714 36.30725647 69.0103528 ],0.06,0.83,0.11
2020-12-09 21:00:00,85209.50256911383,20.76252023635165,1.8468922868812816,[ 11.8         24.69681475 241.4403412 ],0.97,0.03,0.0,640459375.8213627,178.38620564728018,3.122205676664242,[11.8        27.19437402 55.11781116],0.3,0.69,0.02,31213081099.07647,422.5040453661611,2.1128763087597653,[ 12.99331985  28.99820714 119.1233615 ],0.05,0.86,0.09
2020-12-09 22:00:00,38135.899437570115,23.950298231890027,1.9849176930045613,[ 11.8        22.4286339 354.9460316],0.95,0.05,0.0,498002714.66989154,239.15489955236396,2.8437879974653733,[13.85518123 30.92169053 73.58788638],0.21,0.77,0.03,29793912655.14647,487.32443298472583,2.0103107134879012,[ 13.85518123  30.92169053 473.8890695 ],0.03,0.85,0.13
2020-12-09 23:00:00,73368.76837743171,20.652004175107436,1.8247474813363376,[ 13.85518123  38.71555723 265.8569135 ],0.97,0.03,0.0,626623046.4006411,209.48254419093493,3.0658042205901617,[ 19.10172631 119.1233615  489.3535377 ],0.24,0.74,0.01,34088206946.981018,442.52482693844377,1.918387128793007,[  27.19437402  505.3226594  2143.58449   ],0.03,0.91,0.06
2020-12-10 00:00:00,36182.8866028245,26.52960063826416,2.071719083042658,[ 11.8         29.94450846 265.8569135 ],0.94,0.06,0.0,564901176.7171545,239.67140371444427,2.7295840169360073,[ 21.033461    56.91647606 159.0418089 ],0.21,0.78,0.01,32715475594.164066,454.9122504407977,1.8798341009650124,[  11.8        538.8412743 2285.770837 ],0.03,0.91,0.06
2020-12-10 01:00:00,30057.347958433336,30.824024149033114,2.1032259230276056,[ 15.2563391   28.99820714 265.8569135 ],0.93,0.07,0.0,599599302.2311862,258.68859054517606,2.7203969421290477,[ 15.2563391   58.77383697 159.0418089 ],0.2,0.78,0.02,37608676382.27403,494.8183633665944,1.883549116008988,[  15.2563391  612.6959611 2437.388563 ],0.03,0.9,0.07
2020-12-10 02:00:00,7900.651640988175,49.5623152572312,2.2954437831360583,[ 13.85518123  45.45856458 366.5290201 ],0.85,0.15,0.0,419041727.867116,343.4785502379264,2.272174528807961,[ 14.30731871  83.67399254 164.2318358 ],0.12,0.86,0.02,30895460079.255478,536.230625245382,1.7390072503231726,[ 14.30731871 164.2318358  612.6959611 ],0.02,0.91,0.08
2020-12-10 03:00:00,7721.9342841344205,41.75323896877876,2.3796408938646794,[ 17.34740413  51.68920838 186.741787  ],0.88,0.12,0.0,372954884.1821208,358.6116846219971,2.26493774884189,[ 21.71984798  81.0297411  159.0418089 ],0.11,0.86,0.03,28494145911.786263,551.934351082978,1.7301124735296611,[ 21.71984798  83.67399254 164.2318358 ],0.02,0.89,0.09
2020-12-10 04:00:00,12096.463512500863,18.882113137312405,1.8993010088503781,[ 13.41733213  48.47388181 101.4534304 ],0.98,0.02,0.0,71769459.28178126,138.73412805823,2.9717608223326053,[13.41733213 39.97896578 78.46905285],0.4,0.58,0.02,2747505040.9325323,351.6594732633079,2.354718032994457,[ 13.41733213  48.47388181 101.4534304 ],0.1,0.8,0.11
2020-12-10 05:00:00,5265.222222675631,31.084832195297004,1.9388957253706414,[ 18.49807677  42.63081512 108.1829495 ],0.95,0.05,0.0,57432277.378615946,140.80546944966602,2.824147029217667,[ 18.49807677  69.0103528  249.3192874 ],0.41,0.55,0.04,2340003950.7751646,423.76990965528876,2.810591520191378,[ 18.49807677 108.1829495  265.8569135 ],0.09,0.66,0.25
2020-12-10 07:00:00,62879.22365197137,21.684158383792894,1.6126941376126942,[ 16.26830907  73.58788638 205.62676   ],0.99,0.01,0.0,268564212.19022965,99.90662219337963,3.3086175621812166,[19.72507481 41.28360327 98.2473162 ],0.5,0.49,0.01,8507212188.866976,324.89764834775855,2.5306956847532116,[20.3687651  41.28360327 98.2473162 ],0.1,0.79,0.11
